email_text,label,category,sender_domain,contains_link,contains_attachment,num_words
You have been selected for an exclusive crypto giveaway.,1,promotion,security-team.help,0,0,9
We offer immediate work-from-home positions. Apply now.,1,job,alert-security.net,0,1,7
Security update required. Install the package immediately.,1,malware,security-team.help,0,1,7
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,0,11
Your order has been shipped and will arrive soon.,0,ham,university.edu,1,0,9
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,0,1,8
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,1,0,8
Please review the attached document for urgent processing.,1,malware,security-team.help,0,0,8
Here's the information you requested.,0,ham,icloud.com,1,1,5
Please check the updated meeting schedule.,0,ham,outlook.com,0,1,6
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,1,1,11
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,0,1,11
Please check the updated meeting schedule.,0,ham,icloud.com,0,0,6
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,0,1,7
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,0,1,10
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,0,1,11
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,0,8
Attached is the report for last quarter.,0,ham,company.com,0,1,7
Here's the information you requested.,0,ham,company.com,1,0,5
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,0,8
Attached is the report for last quarter.,0,ham,outlook.com,1,0,7
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,0,11
Thanks for reaching out. I will get back to you shortly.,0,ham,yahoo.com,0,1,11
You have been selected for an exclusive crypto giveaway.,1,promotion,alert-security.net,0,0,9
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,0,0,11
Earn $500 daily with zero investment. Join today.,1,job,verify-payments.co,1,1,8
Here's the information you requested.,0,ham,icloud.com,1,1,5
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,1,1,7
Here's the information you requested.,0,ham,company.com,0,0,5
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,0,1,8
Here's the information you requested.,0,ham,company.com,0,0,5
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,1,0,6
Attached is the report for last quarter.,0,ham,icloud.com,0,0,7
You have been selected for an exclusive crypto giveaway.,1,promotion,verify-payments.co,0,0,9
Attached is the report for last quarter.,0,ham,gmail.com,0,1,7
Please check the updated meeting schedule.,0,ham,outlook.com,1,1,6
Congratulations! You have won a free iPhone. Claim now.,1,promotion,billing-alerts.org,1,0,9
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,1,1,9
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,1,0,8
We offer immediate work-from-home positions. Apply now.,1,job,verify-payments.co,0,1,7
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,1,0,10
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,1,0,10
Security update required. Install the package immediately.,1,malware,billing-alerts.org,1,0,7
Attached is the report for last quarter.,0,ham,university.edu,1,0,7
Security update required. Install the package immediately.,1,malware,verify-payments.co,1,1,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,1,1,10
Your resume has been shortlisted. Download details.,1,job,verify-payments.co,1,1,7
Your order has been shipped and will arrive soon.,0,ham,company.com,0,1,9
Attached is the report for last quarter.,0,ham,icloud.com,0,0,7
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,1,1,6
Urgent invoice attached. Complete payment immediately.,1,financial,security-team.help,0,1,6
Let's meet tomorrow to discuss the project.,0,ham,university.edu,1,0,7
Attached is the report for last quarter.,0,ham,company.com,1,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,1,8
Your resume has been shortlisted. Download details.,1,job,security-team.help,0,0,7
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,0,1,9
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1,1,10
Your system is at risk. Download the patch now.,1,malware,secure-update.com,1,0,9
Your payment has failed. Update billing details to avoid penalties.,1,financial,alert-security.net,0,0,10
Your account has been locked. Verify immediately to avoid suspension.,1,credential,alert-security.net,0,0,10
We offer immediate work-from-home positions. Apply now.,1,job,billing-alerts.org,1,1,7
Congratulations! You have won a free iPhone. Claim now.,1,promotion,billing-alerts.org,0,1,9
Let's meet tomorrow to discuss the project.,0,ham,company.com,0,1,7
Here's the information you requested.,0,ham,outlook.com,0,1,5
Here's the information you requested.,0,ham,gmail.com,1,1,5
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,0,0,11
Attached is the report for last quarter.,0,ham,gmail.com,1,1,7
Your system is at risk. Download the patch now.,1,malware,secure-update.com,0,1,9
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,0,1,11
Limited-time offer — click the link to activate your reward.,1,promotion,billing-alerts.org,0,1,10
Reminder: Your appointment is confirmed for next week.,0,ham,yahoo.com,0,1,8
Congratulations! You have won a free iPhone. Claim now.,1,promotion,billing-alerts.org,1,0,9
Earn $500 daily with zero investment. Join today.,1,job,billing-alerts.org,1,1,8
You have been selected for an exclusive crypto giveaway.,1,promotion,verify-payments.co,1,0,9
Security update required. Install the package immediately.,1,malware,verify-payments.co,1,0,7
Unusual login detected. Reset your password now.,1,credential,billing-alerts.org,1,1,7
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,0,1,11
Please review the attached document for urgent processing.,1,malware,secure-update.com,0,1,8
Security update required. Install the package immediately.,1,malware,security-team.help,0,1,7
You have been selected for an exclusive crypto giveaway.,1,promotion,secure-update.com,1,0,9
Let's meet tomorrow to discuss the project.,0,ham,university.edu,0,1,7
You have been selected for an exclusive crypto giveaway.,1,promotion,security-team.help,0,1,9
Attached is the report for last quarter.,0,ham,gmail.com,0,1,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,secure-update.com,1,0,10
We offer immediate work-from-home positions. Apply now.,1,job,security-team.help,0,1,7
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,1,0,11
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,0,0,11
Congratulations! You have won a free iPhone. Claim now.,1,promotion,secure-update.com,0,1,9
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,0,1,11
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,1,0,11
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,1,8
Your resume has been shortlisted. Download details.,1,job,alert-security.net,1,0,7
Your resume has been shortlisted. Download details.,1,job,verify-payments.co,0,1,7
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,1,8
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,1,0,10
Please check the updated meeting schedule.,0,ham,yahoo.com,0,1,6
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,0,0,11
Security update required. Install the package immediately.,1,malware,secure-update.com,0,1,7
Please check the updated meeting schedule.,0,ham,icloud.com,1,1,6
Earn $500 daily with zero investment. Join today.,1,job,alert-security.net,0,0,8
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,0,1,8
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,0,0,7
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,1,1,6
You have been selected for an exclusive crypto giveaway.,1,promotion,secure-update.com,0,1,9
Let's meet tomorrow to discuss the project.,0,ham,yahoo.com,0,1,7
Your order has been shipped and will arrive soon.,0,ham,outlook.com,0,0,9
Please review the attached document for urgent processing.,1,malware,billing-alerts.org,0,1,8
Suspicious activity noticed. Confirm your credentials.,1,credential,security-team.help,1,0,6
Security update required. Install the package immediately.,1,malware,alert-security.net,0,0,7
Suspicious activity noticed. Confirm your credentials.,1,credential,verify-payments.co,0,0,6
Your order has been shipped and will arrive soon.,0,ham,company.com,0,0,9
We offer immediate work-from-home positions. Apply now.,1,job,alert-security.net,1,1,7
Your payment has failed. Update billing details to avoid penalties.,1,financial,alert-security.net,0,0,10
Urgent invoice attached. Complete payment immediately.,1,financial,security-team.help,0,0,6
Here's the information you requested.,0,ham,gmail.com,0,1,5
Attached is the report for last quarter.,0,ham,icloud.com,1,1,7
Here's the information you requested.,0,ham,icloud.com,1,0,5
Here's the information you requested.,0,ham,icloud.com,0,1,5
We offer immediate work-from-home positions. Apply now.,1,job,verify-payments.co,1,1,7
Please check the updated meeting schedule.,0,ham,yahoo.com,1,1,6
Attached is the report for last quarter.,0,ham,outlook.com,1,1,7
Urgent invoice attached. Complete payment immediately.,1,financial,alert-security.net,1,0,6
Your system is at risk. Download the patch now.,1,malware,alert-security.net,1,0,9
Attached is the report for last quarter.,0,ham,university.edu,0,0,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,secure-update.com,0,1,10
Suspicious activity noticed. Confirm your credentials.,1,credential,verify-payments.co,1,0,6
Your system is at risk. Download the patch now.,1,malware,verify-payments.co,0,0,9
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,0,11
Let's meet tomorrow to discuss the project.,0,ham,company.com,1,0,7
Here's the information you requested.,0,ham,university.edu,1,1,5
We offer immediate work-from-home positions. Apply now.,1,job,verify-payments.co,1,1,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,alert-security.net,0,1,10
Your order has been shipped and will arrive soon.,0,ham,university.edu,1,1,9
Earn $500 daily with zero investment. Join today.,1,job,security-team.help,0,1,8
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,1,1,6
Your payment has failed. Update billing details to avoid penalties.,1,financial,alert-security.net,0,1,10
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,0,1,10
You have been selected for an exclusive crypto giveaway.,1,promotion,billing-alerts.org,1,1,9
Your system is at risk. Download the patch now.,1,malware,secure-update.com,1,1,9
Security update required. Install the package immediately.,1,malware,billing-alerts.org,1,1,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,0,1,10
Here's the information you requested.,0,ham,company.com,1,0,5
Let's meet tomorrow to discuss the project.,0,ham,company.com,0,0,7
Please review the attached document for urgent processing.,1,malware,secure-update.com,0,0,8
Reminder: Your appointment is confirmed for next week.,0,ham,yahoo.com,1,0,8
Here's the information you requested.,0,ham,company.com,0,1,5
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,0,1,10
Unusual login detected. Reset your password now.,1,credential,security-team.help,1,1,7
Here's the information you requested.,0,ham,gmail.com,1,0,5
We offer immediate work-from-home positions. Apply now.,1,job,billing-alerts.org,0,1,7
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,1,0,8
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,0,1,7
Your order has been shipped and will arrive soon.,0,ham,company.com,0,0,9
Security update required. Install the package immediately.,1,malware,secure-update.com,1,1,7
Your order has been shipped and will arrive soon.,0,ham,gmail.com,1,0,9
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,0,0,11
Unusual login detected. Reset your password now.,1,credential,billing-alerts.org,0,1,7
Reminder: Your appointment is confirmed for next week.,0,ham,university.edu,0,1,8
Here's the information you requested.,0,ham,university.edu,0,1,5
Let's meet tomorrow to discuss the project.,0,ham,university.edu,1,1,7
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,1,1,8
Here's the information you requested.,0,ham,university.edu,1,0,5
Unusual login detected. Reset your password now.,1,credential,alert-security.net,1,1,7
Your order has been shipped and will arrive soon.,0,ham,gmail.com,1,1,9
Security update required. Install the package immediately.,1,malware,secure-update.com,0,0,7
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,1,1,10
Your order has been shipped and will arrive soon.,0,ham,icloud.com,1,0,9
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,0,11
We offer immediate work-from-home positions. Apply now.,1,job,security-team.help,0,0,7
Your system is at risk. Download the patch now.,1,malware,alert-security.net,1,1,9
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,0,1,9
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,1,1,11
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1,0,10
Earn $500 daily with zero investment. Join today.,1,job,security-team.help,0,1,8
Please check the updated meeting schedule.,0,ham,company.com,0,1,6
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,0,0,7
Here's the information you requested.,0,ham,outlook.com,0,1,5
Please review the attached document for urgent processing.,1,malware,secure-update.com,0,1,8
Congratulations! You have won a free iPhone. Claim now.,1,promotion,security-team.help,1,0,9
Please review the attached document for urgent processing.,1,malware,security-team.help,1,1,8
Please check the updated meeting schedule.,0,ham,university.edu,0,1,6
Your order has been shipped and will arrive soon.,0,ham,icloud.com,0,1,9
Here's the information you requested.,0,ham,outlook.com,0,0,5
Attached is the report for last quarter.,0,ham,company.com,0,1,7
Here's the information you requested.,0,ham,yahoo.com,1,0,5
Your system is at risk. Download the patch now.,1,malware,alert-security.net,1,1,9
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,1,1,6
Unusual login detected. Reset your password now.,1,credential,security-team.help,0,0,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,alert-security.net,0,1,10
Your payment has failed. Update billing details to avoid penalties.,1,financial,alert-security.net,1,1,10
Congratulations! You have won a free iPhone. Claim now.,1,promotion,secure-update.com,0,1,9
Please check the updated meeting schedule.,0,ham,outlook.com,1,0,6
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1,1,10
We offer immediate work-from-home positions. Apply now.,1,job,alert-security.net,0,0,7
Your resume has been shortlisted. Download details.,1,job,alert-security.net,1,0,7
Please check the updated meeting schedule.,0,ham,gmail.com,1,0,6
Your resume has been shortlisted. Download details.,1,job,alert-security.net,1,1,7
Security update required. Install the package immediately.,1,malware,alert-security.net,1,1,7
Your order has been shipped and will arrive soon.,0,ham,university.edu,0,0,9
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,1,0,10
Security update required. Install the package immediately.,1,malware,secure-update.com,1,0,7
Urgent invoice attached. Complete payment immediately.,1,financial,verify-payments.co,1,0,6
Earn $500 daily with zero investment. Join today.,1,job,security-team.help,0,0,8
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,1,1,11
Suspicious activity noticed. Confirm your credentials.,1,credential,secure-update.com,1,0,6
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,0,0,9
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,0,1,9
Please check the updated meeting schedule.,0,ham,gmail.com,0,1,6
Please check the updated meeting schedule.,0,ham,yahoo.com,0,0,6
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,0,0,11
Earn $500 daily with zero investment. Join today.,1,job,security-team.help,0,0,8
Attached is the report for last quarter.,0,ham,icloud.com,1,1,7
Please check the updated meeting schedule.,0,ham,yahoo.com,1,0,6
Attached is the report for last quarter.,0,ham,university.edu,1,1,7
Attached is the report for last quarter.,0,ham,yahoo.com,0,0,7
Here's the information you requested.,0,ham,outlook.com,1,1,5
You have been selected for an exclusive crypto giveaway.,1,promotion,alert-security.net,0,0,9
Reminder: Your appointment is confirmed for next week.,0,ham,yahoo.com,1,1,8
Attached is the report for last quarter.,0,ham,gmail.com,0,0,7
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,0,11
Attached is the report for last quarter.,0,ham,icloud.com,1,0,7
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,1,1,6
Attached is the report for last quarter.,0,ham,university.edu,1,0,7
Attached is the report for last quarter.,0,ham,yahoo.com,1,1,7
Congratulations! You have won a free iPhone. Claim now.,1,promotion,alert-security.net,1,1,9
We offer immediate work-from-home positions. Apply now.,1,job,billing-alerts.org,1,1,7
Your resume has been shortlisted. Download details.,1,job,security-team.help,0,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,1,0,8
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,0,0,8
Your resume has been shortlisted. Download details.,1,job,security-team.help,1,0,7
Limited-time offer — click the link to activate your reward.,1,promotion,verify-payments.co,1,1,10
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,1,0,11
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,0,11
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,0,0,9
Security update required. Install the package immediately.,1,malware,secure-update.com,1,1,7
Your account has been locked. Verify immediately to avoid suspension.,1,credential,alert-security.net,1,0,10
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,1,1,11
Congratulations! You have won a free iPhone. Claim now.,1,promotion,security-team.help,0,0,9
Attached is the report for last quarter.,0,ham,gmail.com,1,0,7
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,1,1,6
Please review the attached document for urgent processing.,1,malware,verify-payments.co,1,1,8
Your payment has failed. Update billing details to avoid penalties.,1,financial,security-team.help,0,1,10
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,1,1,10
Here's the information you requested.,0,ham,icloud.com,1,1,5
Security update required. Install the package immediately.,1,malware,verify-payments.co,0,1,7
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,0,0,10
Your order has been shipped and will arrive soon.,0,ham,icloud.com,0,1,9
Your order has been shipped and will arrive soon.,0,ham,company.com,0,1,9
Your payment has failed. Update billing details to avoid penalties.,1,financial,security-team.help,0,1,10
Unusual login detected. Reset your password now.,1,credential,alert-security.net,1,1,7
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,1,11
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,0,0,9
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,1,1,11
Security update required. Install the package immediately.,1,malware,security-team.help,1,1,7
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,0,0,7
Congratulations! You have won a free iPhone. Claim now.,1,promotion,billing-alerts.org,0,1,9
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,0,1,10
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,0,1,7
Limited-time offer — click the link to activate your reward.,1,promotion,secure-update.com,0,0,10
Here's the information you requested.,0,ham,company.com,1,0,5
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,1,11
Your order has been shipped and will arrive soon.,0,ham,gmail.com,0,1,9
Please check the updated meeting schedule.,0,ham,yahoo.com,0,0,6
Let's meet tomorrow to discuss the project.,0,ham,icloud.com,1,0,7
You have been selected for an exclusive crypto giveaway.,1,promotion,security-team.help,1,1,9
We offer immediate work-from-home positions. Apply now.,1,job,secure-update.com,1,0,7
Thanks for reaching out. I will get back to you shortly.,0,ham,university.edu,0,0,11
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,0,0,7
Your payment has failed. Update billing details to avoid penalties.,1,financial,verify-payments.co,0,0,10
Reminder: Your appointment is confirmed for next week.,0,ham,university.edu,0,0,8
We offer immediate work-from-home positions. Apply now.,1,job,secure-update.com,1,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,0,1,8
Urgent invoice attached. Complete payment immediately.,1,financial,verify-payments.co,0,0,6
Please check the updated meeting schedule.,0,ham,company.com,0,1,6
Please check the updated meeting schedule.,0,ham,outlook.com,1,0,6
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,1,1,11
Congratulations! You have won a free iPhone. Claim now.,1,promotion,verify-payments.co,1,0,9
Congratulations! You have won a free iPhone. Claim now.,1,promotion,alert-security.net,0,1,9
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,0,1,10
Reminder: Your appointment is confirmed for next week.,0,ham,yahoo.com,0,1,8
Your payment has failed. Update billing details to avoid penalties.,1,financial,security-team.help,1,1,10
We offer immediate work-from-home positions. Apply now.,1,job,verify-payments.co,1,0,7
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,0,1,6
Your system is at risk. Download the patch now.,1,malware,alert-security.net,1,0,9
Your order has been shipped and will arrive soon.,0,ham,outlook.com,0,0,9
We offer immediate work-from-home positions. Apply now.,1,job,verify-payments.co,0,0,7
Urgent invoice attached. Complete payment immediately.,1,financial,verify-payments.co,1,0,6
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,0,0,11
Your payment has failed. Update billing details to avoid penalties.,1,financial,verify-payments.co,1,1,10
Your order has been shipped and will arrive soon.,0,ham,company.com,0,0,9
Your payment has failed. Update billing details to avoid penalties.,1,financial,secure-update.com,1,0,10
Attached is the report for last quarter.,0,ham,gmail.com,0,1,7
Your payment has failed. Update billing details to avoid penalties.,1,financial,secure-update.com,1,1,10
Your resume has been shortlisted. Download details.,1,job,billing-alerts.org,0,0,7
Attached is the report for last quarter.,0,ham,company.com,1,1,7
Let's meet tomorrow to discuss the project.,0,ham,yahoo.com,0,0,7
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,0,11
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,1,0,10
Let's meet tomorrow to discuss the project.,0,ham,company.com,1,1,7
Your order has been shipped and will arrive soon.,0,ham,icloud.com,0,1,9
Attached is the report for last quarter.,0,ham,company.com,1,1,7
You are eligible for a refund. Submit your bank details.,1,financial,alert-security.net,1,1,10
Please review the attached document for urgent processing.,1,malware,alert-security.net,0,0,8
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,1,1,9
Reminder: Your appointment is confirmed for next week.,0,ham,university.edu,0,0,8
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,0,0,8
Your order has been shipped and will arrive soon.,0,ham,gmail.com,1,0,9
Here's the information you requested.,0,ham,outlook.com,0,1,5
Your resume has been shortlisted. Download details.,1,job,billing-alerts.org,0,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,0,1,8
You have been selected for an exclusive crypto giveaway.,1,promotion,secure-update.com,0,0,9
Suspicious activity noticed. Confirm your credentials.,1,credential,secure-update.com,1,1,6
Here's the information you requested.,0,ham,outlook.com,1,1,5
We offer immediate work-from-home positions. Apply now.,1,job,secure-update.com,1,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,1,0,8
Your order has been shipped and will arrive soon.,0,ham,icloud.com,1,1,9
Your order has been shipped and will arrive soon.,0,ham,icloud.com,1,1,9
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,1,0,8
Attached is the report for last quarter.,0,ham,company.com,0,1,7
Your order has been shipped and will arrive soon.,0,ham,company.com,0,1,9
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,1,1,7
Your resume has been shortlisted. Download details.,1,job,verify-payments.co,0,1,7
Here's the information you requested.,0,ham,yahoo.com,0,0,5
Your resume has been shortlisted. Download details.,1,job,alert-security.net,1,0,7
Your payment has failed. Update billing details to avoid penalties.,1,financial,security-team.help,0,1,10
Here's the information you requested.,0,ham,yahoo.com,0,0,5
Your order has been shipped and will arrive soon.,0,ham,gmail.com,0,1,9
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,1,11
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,0,0,7
Please review the attached document for urgent processing.,1,malware,secure-update.com,0,0,8
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,1,0,9
Here's the information you requested.,0,ham,company.com,0,1,5
Your order has been shipped and will arrive soon.,0,ham,company.com,0,1,9
Attached is the report for last quarter.,0,ham,gmail.com,1,1,7
Let's meet tomorrow to discuss the project.,0,ham,yahoo.com,0,1,7
Please review the attached document for urgent processing.,1,malware,secure-update.com,0,1,8
Please review the attached document for urgent processing.,1,malware,verify-payments.co,1,0,8
Please review the attached document for urgent processing.,1,malware,verify-payments.co,1,0,8
Suspicious activity noticed. Confirm your credentials.,1,credential,verify-payments.co,0,1,6
Please review the attached document for urgent processing.,1,malware,verify-payments.co,0,0,8
Please check the updated meeting schedule.,0,ham,icloud.com,1,0,6
Suspicious activity noticed. Confirm your credentials.,1,credential,secure-update.com,1,0,6
Let's meet tomorrow to discuss the project.,0,ham,company.com,1,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,1,0,8
Suspicious activity noticed. Confirm your credentials.,1,credential,security-team.help,0,0,6
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,0,0,8
Unusual login detected. Reset your password now.,1,credential,verify-payments.co,1,1,7
Attached is the report for last quarter.,0,ham,icloud.com,0,1,7
Your order has been shipped and will arrive soon.,0,ham,icloud.com,0,0,9
Your order has been shipped and will arrive soon.,0,ham,outlook.com,1,1,9
Security update required. Install the package immediately.,1,malware,verify-payments.co,0,1,7
Your order has been shipped and will arrive soon.,0,ham,university.edu,1,0,9
Your order has been shipped and will arrive soon.,0,ham,gmail.com,1,1,9
Please review the attached document for urgent processing.,1,malware,billing-alerts.org,0,1,8
Attached is the report for last quarter.,0,ham,yahoo.com,0,0,7
Here's the information you requested.,0,ham,outlook.com,1,0,5
Reminder: Your appointment is confirmed for next week.,0,ham,yahoo.com,0,1,8
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,1,0,11
You have been selected for an exclusive crypto giveaway.,1,promotion,billing-alerts.org,0,0,9
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1,1,10
Please review the attached document for urgent processing.,1,malware,alert-security.net,1,1,8
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,1,0,7
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,0,0,6
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,1,1,8
Your order has been shipped and will arrive soon.,0,ham,company.com,1,0,9
Suspicious activity noticed. Confirm your credentials.,1,credential,secure-update.com,0,1,6
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,0,1,10
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,1,1,8
Please check the updated meeting schedule.,0,ham,gmail.com,1,0,6
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,0,1,11
Security update required. Install the package immediately.,1,malware,security-team.help,0,1,7
We offer immediate work-from-home positions. Apply now.,1,job,billing-alerts.org,1,0,7
Please check the updated meeting schedule.,0,ham,icloud.com,1,0,6
Attached is the report for last quarter.,0,ham,university.edu,1,1,7
Your resume has been shortlisted. Download details.,1,job,alert-security.net,0,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,university.edu,0,0,8
Attached is the report for last quarter.,0,ham,outlook.com,1,0,7
Security update required. Install the package immediately.,1,malware,billing-alerts.org,1,1,7
Your order has been shipped and will arrive soon.,0,ham,university.edu,0,1,9
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,1,0,9
Urgent invoice attached. Complete payment immediately.,1,financial,alert-security.net,1,0,6
Please check the updated meeting schedule.,0,ham,outlook.com,0,1,6
Earn $500 daily with zero investment. Join today.,1,job,alert-security.net,1,1,8
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,1,1,10
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,0,0,11
Please review the attached document for urgent processing.,1,malware,alert-security.net,1,1,8
Please review the attached document for urgent processing.,1,malware,verify-payments.co,0,0,8
Limited-time offer — click the link to activate your reward.,1,promotion,security-team.help,1,0,10
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,1,0,11
Security update required. Install the package immediately.,1,malware,verify-payments.co,1,1,7
Let's meet tomorrow to discuss the project.,0,ham,yahoo.com,1,0,7
Your resume has been shortlisted. Download details.,1,job,billing-alerts.org,1,0,7
We offer immediate work-from-home positions. Apply now.,1,job,alert-security.net,1,0,7
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,0,0,8
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,1,0,8
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,0,1,10
Please check the updated meeting schedule.,0,ham,yahoo.com,1,1,6
Congratulations! You have won a free iPhone. Claim now.,1,promotion,alert-security.net,1,1,9
